"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/01/2023","AQS","420692006","1","1.5","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/02/2023","AQS","420692006","1","1.8","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/03/2023","AQS","420692006","1","1.5","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/04/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/05/2023","AQS","420692006","1","1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/06/2023","AQS","420692006","1","1.9","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/07/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/08/2023","AQS","420692006","1","1.8","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/09/2023","AQS","420692006","1","1.3","ppb","1","Scranton","22","92.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/10/2023","AQS","420692006","1","0.6","ppb","0","Scranton","22","92.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/11/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/12/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/13/2023","AQS","420692006","1","1.9","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/14/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/15/2023","AQS","420692006","1","1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/16/2023","AQS","420692006","1","1.1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/17/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/18/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/19/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/20/2023","AQS","420692006","1","1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/21/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/22/2023","AQS","420692006","1","0.9","ppb","0","Scranton","22","92.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/23/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/24/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/25/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/26/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/27/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"02/28/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/01/2023","AQS","420692006","1","0.7","ppb","0","Scranton","22","92.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/02/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/03/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/04/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/05/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/06/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/07/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/08/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/09/2023","AQS","420692006","1","0","ppb","0","Scranton","21","88.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/10/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/11/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/12/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/13/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/14/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/15/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/16/2023","AQS","420692006","1","1.8","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/17/2023","AQS","420692006","1","1.1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/18/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/19/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/20/2023","AQS","420692006","1","1.4","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/21/2023","AQS","420692006","1","1.5","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/22/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/23/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/24/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/25/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/26/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/27/2023","AQS","420692006","1","0.7","ppb","0","Scranton","22","92.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/28/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/29/2023","AQS","420692006","1","1.3","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/30/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"03/31/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/01/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/02/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/03/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/04/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/05/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/06/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/07/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/08/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/09/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/10/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/11/2023","AQS","420692006","1","0.8","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/12/2023","AQS","420692006","1","0.8","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/13/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/14/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/15/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/16/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/17/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/22/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/23/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/24/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/25/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/26/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/27/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/28/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/29/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"04/30/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/01/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/02/2023","AQS","420692006","1","0.4","ppb","0","Scranton","21","88.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/03/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/04/2023","AQS","420692006","1","0.4","ppb","0","Scranton","19","79.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/05/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/06/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/07/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/08/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/09/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/10/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/11/2023","AQS","420692006","1","1.1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/12/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/13/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/14/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/15/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/16/2023","AQS","420692006","1","1.2","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/17/2023","AQS","420692006","1","0.7","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/18/2023","AQS","420692006","1","1.5","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/19/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/20/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/21/2023","AQS","420692006","1","0.6","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/22/2023","AQS","420692006","1","0.8","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/23/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/24/2023","AQS","420692006","1","0.5","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/25/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/26/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/27/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/28/2023","AQS","420692006","1","0.9","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/29/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/30/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"05/31/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/01/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/02/2023","AQS","420692006","1","0.2","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/03/2023","AQS","420692006","1","0","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/04/2023","AQS","420692006","1","0.1","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/05/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/06/2023","AQS","420692006","1","0.4","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/07/2023","AQS","420692006","1","1.1","ppb","1","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"06/08/2023","AQS","420692006","1","0.3","ppb","0","Scranton","23","96.0000","42401","Sulfur dioxide","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
